ID,标题,类型,分数,实际分数,总人数,0星(短),1星(短),2星(短),3星(短),4星(短),5星(短),平均(短),人数(短),0星(长),1星(长),2星(长),3星(长),4星(长),5星(长),平均(长),人数(长)
3260,绝对少年,番剧,9.1,9.125,64,0,2,1,4,9,47,9.11111111111111,63,0,0,0,0,0,1,10.0,1
3262,湾岸MIDNIGHT,番剧,9.6,9.78343949044586,157,0,1,0,2,7,140,9.8,150,0,0,0,1,0,6,9.428571428571429,7
3268,One Off,番剧,9.6,9.801418439716311,141,0,0,0,1,11,124,9.808823529411764,136,0,0,0,0,1,4,9.6,5
3270,通职者,国创,6.8,8.32,75,0,6,4,5,13,46,8.405405405405405,74,0,1,0,0,0,0,2.0,1
3274,青之六号,番剧,8.8,8.745098039215685,51,0,1,2,4,14,29,8.72,50,0,0,0,0,0,1,10.0,1
3275,他和她的故事,番剧,9.6,9.7,560,0,4,0,8,52,490,9.696750902527075,554,0,0,0,0,0,6,10.0,6
3276,兽械争霸,番剧,9.6,9.574468085106384,47,0,0,1,1,5,40,9.574468085106384,47,0,0,0,0,0,0,0,0
3278,背骑少女,番剧,8.9,9.0,28,0,0,0,2,9,15,9.0,26,0,0,0,0,1,1,9.0,2
3284,银河英雄传说 我的征途是星辰大海,番剧,9.6,9.763440860215054,93,0,0,0,2,5,81,9.795454545454545,88,0,0,0,1,0,4,9.2,5
3286,旅街LateShow,番剧,9.0,9.39622641509434,53,0,0,0,2,12,39,9.39622641509434,53,0,0,0,0,0,0,0,0
3287,火影忍者 疾风传,番剧,9.6,9.746469728940108,6161,0,93,21,48,206,5709,9.75744610827711,6077,0,6,0,9,2,67,8.952380952380953,84
3292,快要坏掉的八音盒,番剧,9.6,9.80295566502463,406,0,0,1,9,17,372,9.80952380952381,399,0,0,0,1,0,6,9.428571428571429,7
3294,魔法学园MA,番剧,9.1,9.487179487179487,117,0,0,1,6,14,95,9.5,116,0,0,0,0,1,0,8.0,1
3297,历物语,番剧,9.7,9.848066298342541,724,0,4,0,4,30,674,9.848314606741573,712,0,0,0,0,1,11,9.833333333333334,12
3307,革命机Valvrave,番剧,9.8,9.93308310991957,46625,0,174,46,124,397,45750,9.936374782215912,46491,0,4,6,14,19,91,8.791044776119403,134
3310,湘南暴走族,番剧,9.7,9.933333333333334,60,0,0,0,0,2,58,9.933333333333334,60,0,0,0,0,0,0,0,0
3317,蜂蜜与四叶草,番剧,9.8,9.912943871706759,873,0,3,0,2,21,819,9.912426035502959,845,0,0,0,0,1,27,9.928571428571429,28
3318,蜂蜜与四叶草II,番剧,9.7,9.817034700315457,634,0,4,1,3,28,561,9.822445561139029,597,0,0,0,1,3,33,9.72972972972973,37
3321,吃饭睡觉打豆豆 豆特么黑,国创,9.2,9.652173913043478,69,0,2,1,0,1,65,9.652173913043478,69,0,0,0,0,0,0,0,0
3322,吃饭睡觉打豆豆 神经豆,国创,9.5,9.768115942028986,69,0,0,0,0,8,61,9.768115942028986,69,0,0,0,0,0,0,0,0
3339,夏娃的时间,番剧,9.6,9.769736842105264,304,0,0,0,4,21,267,9.801369863013699,292,0,0,0,0,6,6,9.0,12
3341,青之文学,番剧,9.4,9.478547854785479,303,0,2,4,5,47,235,9.474402730375427,293,0,0,0,0,2,8,9.6,10
3346,虫之歌,番剧,9.2,9.227272727272727,308,0,4,5,19,41,230,9.264214046822742,299,0,1,0,2,1,5,8.0,9
3350,佝偻猫 第一季,番剧,9.7,9.984962406015038,133,0,0,0,0,1,131,9.984848484848484,132,0,0,0,0,0,1,10.0,1
3351,佝偻猫 第二季,番剧,9.7,9.921052631578947,76,0,0,0,0,3,73,9.921052631578947,76,0,0,0,0,0,0,0,0
3352,千岁 Get You!!,番剧,9.4,9.678571428571429,56,0,0,0,2,5,49,9.678571428571429,56,0,0,0,0,0,0,0,0
3353,同人WORK,番剧,9.3,9.428571428571429,56,0,1,0,2,8,45,9.428571428571429,56,0,0,0,0,0,0,0,0
3358,泰坦尼亚,番剧,8.7,9.19047619047619,42,0,2,0,2,5,32,9.170731707317072,41,0,0,0,0,0,1,10.0,1
3360,道子与哈金,番剧,9.6,9.638613861386139,404,0,4,2,6,33,348,9.659033078880407,393,0,1,0,0,2,8,8.909090909090908,11
3361,龙之界点,番剧,8.2,8.371814092953523,667,0,24,29,104,146,356,8.370257966616085,659,0,0,0,2,2,4,8.5,8
3363,怪谈餐厅,番剧,9.6,9.746835443037975,158,0,0,1,1,15,139,9.743589743589743,156,0,0,0,0,0,2,10.0,2
3364,破刃之剑 剧场版,番剧,9.1,9.460526315789474,152,0,1,3,5,17,124,9.466666666666667,150,0,0,0,0,1,1,9.0,2
3365,境界的彼方,番剧,9.5,9.640124374746518,7397,0,49,34,202,561,6444,9.653497942386831,7290,0,1,4,12,28,62,8.728971962616823,107
3366,电影版 境界的彼方过去篇,番剧,9.6,9.789968652037617,638,0,2,2,6,40,583,9.791469194312796,633,0,0,0,0,1,4,9.6,5
3367,段子狗日记,国创,7.0,8.4,35,0,2,2,2,10,19,8.4,35,0,0,0,0,0,0,0,0
3369,爆蛋晶英,国创,9.3,9.61111111111111,108,0,3,0,2,5,97,9.607476635514018,107,0,0,0,0,0,1,10.0,1
3374,魍魉之匣,番剧,9.6,9.691358024691358,324,0,1,2,4,25,274,9.718954248366012,306,0,0,1,1,2,14,9.222222222222221,18
3375,她和她的猫,番剧,9.7,9.86500429922614,2326,0,7,2,15,92,2187,9.864524533217542,2303,0,0,0,0,1,22,9.91304347826087,23
3377,薄樱鬼 御伽草子,番剧,9.6,9.923809523809524,105,0,0,0,0,4,100,9.923076923076923,104,0,0,0,0,0,1,10.0,1
3387,噬神者 SP,番剧,9.2,9.454545454545455,55,0,1,0,1,7,45,9.518518518518519,54,0,0,0,1,0,0,6.0,1
3389,×××HOLiC 继,番剧,9.8,9.923728813559322,944,0,2,1,2,21,905,9.92266380236305,931,0,0,0,0,0,13,10.0,13
3390,×××HOLiC 春梦记,番剧,9.8,9.907563025210084,238,0,0,0,0,11,226,9.907172995780591,237,0,0,0,0,0,1,10.0,1
3391,×××HOLiC 笼,番剧,9.8,9.925058548009368,427,0,1,0,2,8,407,9.923444976076555,418,0,0,0,0,0,9,10.0,9
3395,×××HOLiC 笼 徒梦,番剧,9.8,9.960698689956331,458,0,1,0,0,5,445,9.96008869179601,451,0,0,0,0,0,7,10.0,7
3396,×××HOLiC 仲夏夜之梦,番剧,9.8,9.91150442477876,339,0,1,0,0,11,326,9.911242603550296,338,0,0,0,0,0,1,10.0,1
3398,冰菓,番剧,9.8,9.885575869427303,17339,0,68,21,95,436,16187,9.885642886892366,16807,0,0,0,5,21,506,9.88345864661654,532
3402,正义红师,国创,9.8,9.879423328964613,763,0,2,1,3,29,722,9.878467635402906,757,0,0,0,0,0,6,10.0,6
3403,正义红师 粤语版,国创,9.4,9.560975609756097,41,0,0,1,0,4,34,9.64102564102564,39,0,0,0,1,0,1,8.0,2
3405,萌菌物语,番剧,9.5,9.691428571428572,175,0,0,1,3,18,149,9.68421052631579,171,0,0,0,0,0,4,10.0,4
3406,无敌看板娘,番剧,9.5,9.81132075471698,106,0,1,0,1,4,100,9.81132075471698,106,0,0,0,0,0,0,0,0
3414,废弃公主,番剧,9.2,9.33953488372093,215,0,3,1,10,35,155,9.313725490196079,204,0,0,0,0,1,10,9.818181818181818,11
3419,野良神 OAD,番剧,9.7,9.805309734513274,678,0,5,0,10,25,636,9.807692307692308,676,0,0,0,0,1,1,9.0,2
3420,野良神 ARAGOTO OAD,番剧,9.7,9.792270531400966,1242,0,11,2,10,58,1158,9.793381759483454,1239,0,0,0,0,1,2,9.333333333333334,3
3421,干物妹！小埋 OVA,番剧,9.5,9.71,800,0,7,1,7,71,710,9.708542713567839,796,0,0,0,0,0,4,10.0,4
3423,四月是你的谎言 OAD,番剧,9.7,9.838939857288482,981,0,6,2,5,38,925,9.84016393442623,976,0,0,0,0,1,4,9.6,5
3428,OVERLORD SP,番剧,9.4,9.71857410881801,1066,0,11,2,10,80,962,9.71830985915493,1065,0,0,0,0,0,1,10.0,1
3429,Charlotte SP,番剧,9.7,9.84829721362229,1938,0,2,2,15,99,1808,9.851505711318795,1926,0,0,0,0,4,8,9.333333333333334,12
3433,异国迷宫的十字路口,番剧,9.6,9.749494949494949,495,0,1,4,7,32,438,9.742738589211617,482,0,0,0,0,0,13,10.0,13
3434,兽之奏者艾琳,番剧,9.7,9.779005524861878,181,0,0,2,1,11,161,9.782857142857143,175,0,0,0,0,1,5,9.666666666666666,6
3435,吃谜少女,国创,8.7,8.95,120,0,5,2,6,25,79,8.923076923076923,117,0,0,0,0,0,3,10.0,3
3437,我的青春恋爱物语果然有问题。 第一季 OVA,番剧,9.7,9.836158192090396,1416,0,10,4,8,44,1339,9.840569395017793,1405,0,1,0,0,0,10,9.272727272727273,11
3439,绯弹的亚里亚 第一季 OVA,番剧,9.2,9.369458128078819,203,0,4,2,5,32,158,9.36318407960199,201,0,0,0,0,0,2,10.0,2
3440,鬼灯的冷彻,番剧,9.6,9.748953974895397,1673,0,9,10,17,110,1505,9.745608721986676,1651,0,0,0,0,0,22,10.0,22
3443,黑子的篮球 第2期 OVA,番剧,9.5,9.415384615384616,65,0,3,0,0,7,55,9.415384615384616,65,0,0,0,0,0,0,0,0
3444,黑子的篮球 第3期 OVA,番剧,9.8,9.95,400,0,1,0,0,6,388,9.949367088607595,395,0,0,0,0,0,5,10.0,5
3446,夏目友人帐 OVA,番剧,9.7,9.93063583815029,1038,0,5,0,3,10,1015,9.930300096805421,1033,0,0,0,0,0,5,10.0,5
3447,赤发白雪姬 OVA 不值一提的宝物、这一页,番剧,9.7,9.849802371541502,253,0,0,1,3,10,239,9.849802371541502,253,0,0,0,0,0,0,0,0
3448,命运石之门 聪明睿智的认知计算,番剧,9.7,9.841614906832298,644,0,2,2,2,29,606,9.853354134165366,641,0,1,0,0,0,2,7.333333333333333,3
3449,命运石之门 境界面上的迷失之链,番剧,9.8,9.91451068616423,889,0,3,1,2,15,852,9.922107674684995,873,0,1,0,0,0,15,9.5,16
3450,在下坂本，有何贵干？,番剧,9.4,9.678297278436846,11464,0,79,69,248,809,10169,9.678565148584491,11374,0,1,0,3,6,80,9.644444444444444,90
3451,迷家,番剧,4.2,5.088011767590095,4079,0,1961,314,301,410,941,5.009931245225363,3927,0,31,11,16,31,63,7.105263157894737,152
3452,三者三叶,番剧,9.6,9.841935483870968,620,0,1,0,7,31,574,9.840130505709626,613,0,0,0,0,0,7,10.0,7
3454,鬼斩,番剧,8.8,9.4,160,0,1,2,10,18,128,9.39622641509434,159,0,0,0,0,0,1,10.0,1
3455,甘城光辉游乐园 SP 激动人心小剧场,番剧,9.7,9.76039119804401,409,0,1,2,5,27,370,9.767901234567901,405,0,0,0,0,2,2,9.0,4
3457,兔龟 女高网球部外传,番剧,8.8,9.578947368421053,38,0,0,0,2,4,32,9.578947368421053,38,0,0,0,0,0,0,0,0
3459,宇宙巡警露露子,番剧,9.7,9.804846103470858,1527,0,7,4,11,83,1404,9.807819748177602,1509,0,0,0,1,2,15,9.555555555555555,18
3460,面包带来和平！,番剧,9.0,9.497076023391813,171,0,1,2,8,17,141,9.49112426035503,169,0,0,0,0,0,2,10.0,2
3462,双星之阴阳师,番剧,8.7,8.977099236641221,2489,0,68,71,195,371,1742,8.981610134859011,2447,0,0,2,5,11,24,8.714285714285714,42
3463,百武装战记,番剧,8.0,8.359739049394221,1073,0,52,52,134,233,589,8.367924528301886,1060,0,2,0,1,5,5,7.6923076923076925,13
3464,学战都市Asterisk 第二季,番剧,8.6,8.938314509122502,1151,0,36,23,88,212,779,8.943760984182777,1138,0,0,1,1,5,6,8.461538461538462,13
3465,Concrete Revolutio 超人幻想 第二季,番剧,9.4,9.54516129032258,620,0,4,5,21,58,502,9.55593220338983,590,0,0,1,1,5,23,9.333333333333334,30
3466,魔笛MAGI 辛巴达的冒险,番剧,9.6,9.789046653144016,493,0,2,1,4,33,448,9.78688524590164,488,0,0,0,0,0,5,10.0,5
3467,命运石之门 负荷领域的既视感,番剧,9.9,9.951010191310568,5593,0,9,2,17,58,5446,9.951554591467824,5532,0,0,0,0,3,58,9.901639344262295,61
3474,黑塔利亚 Axis Powers 第2期,番剧,9.6,9.811175337186897,519,0,6,2,5,9,494,9.810077519379846,516,0,0,0,0,0,3,10.0,3
3475,黑塔利亚 World Series 第4期,番剧,9.6,9.832535885167465,418,0,5,0,4,7,400,9.83173076923077,416,0,0,0,0,0,2,10.0,2
3476,魔法少女☆伊莉雅 OVA,番剧,9.3,9.752380952380953,210,0,3,0,3,8,193,9.748792270531402,207,0,0,0,0,0,3,10.0,3
3480,"黑塔利亚 剧场版 银幕HETALIA Axis Powers Paint it, White",番剧,9.5,9.697478991596638,357,0,3,2,5,26,320,9.696629213483146,356,0,0,0,0,0,1,10.0,1
3481,我的朋友很少 OAD,番剧,9.2,9.46788990825688,218,0,3,0,6,32,169,9.466666666666667,210,0,0,0,1,0,7,9.5,8
3482,魔弹之王与战姬 SP 堤格尔君与战姬亲,番剧,9.0,9.488372093023257,86,0,1,0,3,12,70,9.488372093023257,86,0,0,0,0,0,0,0,0
3484,心灵侦探八云,番剧,8.9,9.016042780748663,187,0,2,5,16,37,124,9.0,184,0,0,0,0,0,3,10.0,3
3485,棺姬嘉依卡 OVA,番剧,9.4,9.629032258064516,124,0,1,0,3,8,109,9.702479338842975,121,0,0,1,1,0,1,6.666666666666667,3
3486,笨蛋，测验，召唤兽 OVA,番剧,9.8,9.886297376093294,686,0,1,0,3,28,652,9.88888888888889,684,0,0,0,0,1,1,9.0,2
3487,加速世界 OVA1 银翼的觉醒,番剧,8.8,9.222222222222221,90,0,2,3,2,13,67,9.218390804597702,87,0,0,0,0,1,2,9.333333333333334,3
3488,加速世界 OVA2 加速的顶点,番剧,8.8,9.370786516853933,89,0,2,2,2,9,73,9.386363636363637,88,0,0,0,0,1,0,8.0,1
3490,问题儿童都来自异世界？ OVA 温泉漫游记,番剧,9.5,9.725947521865889,343,0,1,1,5,28,306,9.736070381231672,341,0,0,0,0,2,0,8.0,2
3491,HELLO!! 黄金拼图,番剧,9.8,9.87701317715959,683,0,1,1,4,21,645,9.892857142857142,672,0,1,0,0,2,8,8.909090909090908,11
3492,TARI TARI OVA,番剧,9.7,9.875,192,0,0,0,3,5,182,9.884210526315789,190,0,0,0,0,1,1,9.0,2
3495,线上游戏的队友不可能是女生？,番剧,8.9,9.13402571711177,4044,0,99,44,230,729,2900,9.141929035482258,4002,0,4,2,2,8,26,8.380952380952381,42
3498,Anne Happy,番剧,9.7,9.842857142857143,1540,0,3,4,13,64,1437,9.850098619329389,1521,0,0,0,0,7,12,9.263157894736842,19
3499,影鳄 承,番剧,9.4,9.532710280373832,214,0,3,0,8,22,176,9.52153110047847,209,0,0,0,0,0,5,10.0,5
3502,魔女的使命 OVA,番剧,9.3,9.422535211267606,142,0,4,1,4,14,118,9.418439716312056,141,0,0,0,0,0,1,10.0,1
3505,我们大家的河合庄 SP,番剧,9.5,9.726495726495726,117,0,0,1,3,7,105,9.724137931034482,116,0,0,0,0,0,1,10.0,1
3506,勇者大冒险  第二季,国创,9.7,9.948964853153587,2077,0,1,2,4,35,1985,9.947705969412926,2027,0,0,0,0,0,50,10.0,50
3507,未确认进行式 OVA,番剧,9.6,9.700680272108844,147,0,1,0,4,10,132,9.700680272108844,147,0,0,0,0,0,0,0,0
3514,花牌情缘 OAD,番剧,6.3,8.0,75,0,15,1,2,8,48,7.972972972972973,74,0,0,0,0,0,1,10.0,1
3521,丹特丽安的书架 OVA 荆姬,番剧,9.7,9.865724381625443,283,0,1,1,2,8,271,9.865724381625443,283,0,0,0,0,0,0,0,0
3523,晨曦公主 OAD,番剧,9.8,9.930275229357798,545,0,1,0,2,11,529,9.930018416206261,543,0,0,0,0,0,2,10.0,2
3525,FORTUNE ARTERIAL -赤之约束- OAD,番剧,9.5,9.692307692307692,104,0,0,0,1,14,89,9.692307692307692,104,0,0,0,0,0,0,0,0
3527,逆转裁判,番剧,8.9,8.968365553602812,1138,0,20,28,100,203,763,8.982046678635548,1114,0,0,1,4,9,10,8.333333333333334,24
3530,超时空要塞Δ,番剧,9.1,9.109826589595375,1211,0,27,21,74,179,874,9.152340425531914,1175,0,2,3,7,10,14,7.722222222222222,36
3531,口水封神,国创,8.6,9.105263157894736,76,0,4,0,1,14,56,9.146666666666667,75,0,0,0,1,0,0,6.0,1
3532,美妙天堂 第三季,番剧,9.4,9.832558139534884,215,0,0,1,4,7,198,9.82857142857143,210,0,0,0,0,0,5,10.0,5
3540,番剧茶会,番剧,8.8,9.08108108108108,518,0,23,8,16,90,380,9.079303675048356,517,0,0,0,0,0,1,10.0,1
3543,青之驱魔师 剧场版,番剧,9.2,9.508196721311476,244,0,1,4,8,26,200,9.514644351464435,239,0,0,0,0,2,3,9.2,5
3551,黑色残骸,番剧,8.8,9.238095238095237,294,0,1,7,16,53,212,9.238754325259515,289,0,0,0,0,2,3,9.2,5
3552,幻想嘉年华 EX Season,番剧,9.5,9.795348837209302,215,0,0,0,5,12,197,9.794392523364486,214,0,0,0,0,0,1,10.0,1
3553,幻想嘉年华 Special Season,番剧,9.6,9.807453416149068,322,0,1,1,6,12,299,9.80564263322884,319,0,0,0,0,0,3,10.0,3
3557,超时空要塞 可曾记得爱,番剧,9.8,9.914691943127963,211,0,0,0,1,7,200,9.913461538461538,208,0,0,0,0,0,3,10.0,3
3558,超时空要塞 Flash Back OVA,番剧,9.5,9.928571428571429,28,0,0,0,0,1,27,9.928571428571429,28,0,0,0,0,0,0,0,0
3561,Macross Plus OVA,番剧,9.6,9.672131147540984,61,0,0,1,1,5,54,9.672131147540984,61,0,0,0,0,0,0,0,0
3562,Macross Plus 剧场版,番剧,9.6,9.92156862745098,51,0,0,0,0,2,49,9.92156862745098,51,0,0,0,0,0,0,0,0
3564,超时空要塞F 虚空歌姬 前篇,番剧,9.6,9.878048780487806,82,0,1,0,0,1,80,9.878048780487806,82,0,0,0,0,0,0,0,0
3565,超时空要塞F 恋离飞翼 后篇,番剧,9.6,9.829787234042554,94,0,1,0,1,2,87,9.824175824175825,91,0,0,0,0,0,3,10.0,3
3566,超时空要塞 ZERO,番剧,9.6,9.710843373493976,83,0,0,0,2,8,73,9.710843373493976,83,0,0,0,0,0,0,0,0
3568,翠星之加尔刚蒂亚～遥远的巡回航路～,番剧,9.4,9.754716981132075,106,0,0,1,0,10,95,9.754716981132075,106,0,0,0,0,0,0,0,0
3571,Little Busters! EX,番剧,9.7,9.90348525469169,746,0,3,0,3,16,706,9.906593406593407,728,0,0,0,0,2,16,9.777777777777779,18
3572,全金属狂潮 TSR OVA 战队长悠闲的一天,番剧,9.5,9.634615384615385,104,0,1,1,1,10,91,9.634615384615385,104,0,0,0,0,0,0,0,0
3574,莉露莉露妖精莉露～妖精之门～,番剧,9.5,9.63265306122449,49,0,1,0,1,3,44,9.63265306122449,49,0,0,0,0,0,0,0,0
3581,奇诺之旅 塔之国 -Free Lance-,番剧,9.6,9.791666666666666,96,0,0,1,1,4,83,9.797752808988765,89,0,0,0,0,1,6,9.714285714285714,7
3582,奇诺之旅 疾病之国 -For You-,番剧,9.5,9.6,100,0,1,0,3,10,85,9.595959595959595,99,0,0,0,0,0,1,10.0,1
3583,奇诺之旅 活着的目标 -life goes on.-,番剧,9.5,9.692307692307692,78,0,0,1,1,7,69,9.692307692307692,78,0,0,0,0,0,0,0,0
3587,魔力家族 La prima festa,番剧,9.2,9.62962962962963,54,0,1,0,2,2,49,9.62962962962963,54,0,0,0,0,0,0,0,0
3588,双月之城,国创,7.6,8.15929203539823,226,0,12,15,31,45,119,8.198198198198199,222,0,0,2,0,2,0,6.0,4
3589,玻璃之花与崩坏的世界,番剧,9.0,9.04868913857678,534,0,8,11,45,84,365,9.0682261208577,513,0,1,0,2,7,11,8.571428571428571,21
3614,从前有座灵剑山  日文版,国创,6.0,6.6461538461538465,65,0,22,2,3,6,30,6.634920634920635,63,0,0,1,0,0,1,7.0,2
3646,变形金刚 领袖的挑战 第一季,番剧,7.3,7.16,100,0,14,9,20,19,38,7.16,100,0,0,0,0,0,0,0,0
3668,颠倒的帕特玛,番剧,9.7,9.778739184177997,1618,0,2,4,18,108,1449,9.792536369386465,1581,0,0,1,2,8,26,9.18918918918919,37
3673,阿茹茉妮,番剧,9.6,9.741935483870968,620,0,2,2,13,37,557,9.747954173486088,611,0,0,0,0,3,6,9.333333333333334,9
3743,苍穹之法芙娜 RIGHT OF LEFT,番剧,9.7,9.880597014925373,67,0,1,0,0,0,65,9.878787878787879,66,0,0,0,0,0,1,10.0,1
3745,初音岛II S.S.,番剧,9.5,9.766871165644172,163,0,1,0,1,13,141,9.756410256410257,156,0,0,0,0,0,7,10.0,7
3750,校园迷糊大王 二学期,番剧,9.4,9.360594795539033,538,0,9,6,26,53,424,9.386100386100386,518,0,0,0,4,5,11,8.7,20
3751,校园迷糊大王 三学期,番剧,9.6,9.75,176,0,2,0,1,9,156,9.773809523809524,168,0,0,0,0,3,5,9.25,8
3752,校园迷糊大王 一学期补习,番剧,9.7,9.858823529411765,85,0,0,1,0,3,81,9.858823529411765,85,0,0,0,0,0,0,0,0
3756,百变小樱,番剧,9.9,9.952519693536203,9267,0,11,5,17,127,9012,9.95202791103358,9172,0,0,0,0,0,95,10.0,95
3757,女神异闻录3 电影版 第二章：仲夏骑士之梦,番剧,9.5,9.575757575757576,66,0,0,0,3,8,55,9.575757575757576,66,0,0,0,0,0,0,0,0
3758,女神异闻录3 剧场版 #3 Falling Down,番剧,9.5,9.758620689655173,58,0,0,0,3,1,54,9.758620689655173,58,0,0,0,0,0,0,0,0
3759,我的女神 OAD,番剧,9.7,9.967213114754099,61,0,0,0,0,1,60,9.967213114754099,61,0,0,0,0,0,0,0,0
3760,我的女神 剧场版,番剧,9.3,9.423076923076923,104,0,4,1,2,7,87,9.405940594059405,101,0,0,0,0,0,3,10.0,3
3764,今天开始做魔王 第一季,番剧,9.0,9.25503355704698,596,0,23,13,24,42,487,9.249575551782682,589,0,0,0,0,1,6,9.714285714285714,7
3765,今天开始做魔王 第二季,番剧,9.3,9.547169811320755,159,0,4,1,2,13,136,9.538461538461538,156,0,0,0,0,0,3,10.0,3
3766,今天开始做魔王 第三季,番剧,9.0,9.312883435582823,163,0,8,2,3,12,135,9.3,160,0,0,0,0,0,3,10.0,3
3767,今天开始做魔王 OVA,番剧,9.2,9.755102040816327,49,0,0,0,1,4,42,9.74468085106383,47,0,0,0,0,0,2,10.0,2
3769,文学少女 今日的点心～初恋～,番剧,9.1,9.491525423728813,59,0,0,0,5,4,49,9.517241379310345,58,0,0,0,0,1,0,8.0,1
3771,Candy☆Boy OVA,番剧,9.7,9.88888888888889,180,0,0,0,1,8,170,9.888268156424582,179,0,0,0,0,0,1,10.0,1
3773,魔法老师！～另一个世界,番剧,9.1,9.5,40,0,1,0,2,2,35,9.5,40,0,0,0,0,0,0,0,0
3775,魔法老师涅吉! ANIME FINAL,番剧,9.0,9.238095238095237,42,0,2,0,2,4,33,9.21951219512195,41,0,0,0,0,0,1,10.0,1
3780,少女们向荒野进发 OVA,番剧,8.5,9.0,32,0,0,0,7,2,23,9.0,32,0,0,0,0,0,0,0,0
3781,罪恶王冠 失落的圣诞节 an episode of port town,番剧,9.0,9.359430604982206,281,0,7,3,9,33,224,9.36231884057971,276,0,0,0,0,2,3,9.2,5
3782,青春之旅 OAD,番剧,9.3,9.603053435114504,262,0,3,2,3,28,224,9.6,260,0,0,0,0,0,2,10.0,2
3783,AIR 剧场版,番剧,7.9,7.822033898305085,236,0,20,15,46,37,116,7.829059829059829,234,0,0,0,1,1,0,7.0,2
3784,魔法禁书目录 炭,番剧,9.3,9.666666666666666,444,0,6,1,9,29,399,9.666666666666666,444,0,0,0,0,0,0,0,0
3785,DRAMAtical Murder OVA,番剧,9.8,9.899696048632219,658,0,0,2,1,25,628,9.899390243902438,656,0,0,0,0,0,2,10.0,2
3786,绝园的暴风雨,番剧,9.6,9.714522477729439,4827,0,25,21,74,308,4245,9.735073828375775,4673,0,2,5,11,25,111,9.090909090909092,154
3787,偶像大师 灰姑娘女孩 第一季 OVA,番剧,8.4,9.555555555555555,63,0,3,0,0,2,58,9.555555555555555,63,0,0,0,0,0,0,0,0
3788,偶像大师 灰姑娘女孩 第二季 OVA,番剧,8.6,9.295774647887324,71,0,6,0,0,1,64,9.295774647887324,71,0,0,0,0,0,0,0,0
3795,魔法少女奈叶 The MOVIE 2nd A’s,番剧,9.7,9.779069767441861,172,0,2,1,0,8,156,9.77245508982036,167,0,0,0,0,0,5,10.0,5
3796,半面人,国创,8.1,9.2,45,0,1,0,3,8,33,9.2,45,0,0,0,0,0,0,0,0
3797,未确认进行式 OAD,番剧,9.6,9.80722891566265,166,0,0,0,4,8,154,9.80722891566265,166,0,0,0,0,0,0,0,0
3798,滑头鬼之孙 ～奴良组事始～,番剧,9.6,9.865771812080537,149,0,0,1,0,7,141,9.865771812080537,149,0,0,0,0,0,0,0,0
3800,只要你说你爱我 OAD,番剧,8.4,9.212121212121213,66,0,2,1,3,9,51,9.212121212121213,66,0,0,0,0,0,0,0,0
3802,机器人少女Z+,番剧,9.5,9.692307692307692,39,0,0,0,0,6,32,9.68421052631579,38,0,0,0,0,0,1,10.0,1
3803,史上最强弟子兼一 OVA,番剧,9.2,9.141509433962264,212,0,13,3,10,10,176,9.141509433962264,212,0,0,0,0,0,0,0,0
3805,图书馆战争 革命之翼,番剧,9.6,9.818181818181818,88,0,0,0,2,3,80,9.83529411764706,85,0,0,0,0,1,2,9.333333333333334,3
3807,破刃之剑,番剧,8.3,8.742971887550201,498,0,33,20,22,59,346,8.770833333333334,480,0,1,0,4,6,7,8.0,18
3808,高智能方程式 DOUBLE ONE,番剧,9.8,9.826086956521738,69,0,0,0,2,2,65,9.826086956521738,69,0,0,0,0,0,0,0,0
3809,高智能方程式：ZERO,番剧,9.7,9.86046511627907,86,0,0,1,0,3,82,9.86046511627907,86,0,0,0,0,0,0,0,0
3810,高智能方程式：SAGA,番剧,9.8,9.903225806451612,124,0,0,0,0,6,116,9.901639344262295,122,0,0,0,0,0,2,10.0,2
3811,高智能方程式：SIN,番剧,9.8,9.953488372093023,215,0,0,0,0,5,202,9.951690821256038,207,0,0,0,0,0,8,10.0,8
3813,机巧魔神2,番剧,8.9,9.104166666666666,96,0,0,2,8,21,65,9.104166666666666,96,0,0,0,0,0,0,0,0
3814,魔动王 最后的魔法大战,番剧,9.2,8.631578947368421,19,0,1,0,2,5,11,8.631578947368421,19,0,0,0,0,0,0,0,0
3818,求求你，吃我吧,国创,8.7,9.6,50,0,0,1,2,3,44,9.6,50,0,0,0,0,0,0,0,0
3819,山口山战记 太阳井,国创,9.2,9.216867469879517,166,0,8,2,7,13,135,9.212121212121213,165,0,0,0,0,0,1,10.0,1
3820,向阳素描 特别篇,番剧,9.5,9.88888888888889,36,0,0,0,0,2,34,9.88888888888889,36,0,0,0,0,0,0,0,0
3821,向阳素描×☆☆☆ 特别篇,番剧,9.6,9.875,32,0,0,0,0,2,30,9.875,32,0,0,0,0,0,0,0,0
3822,向阳素描×365 特别篇,番剧,9.5,9.833333333333334,36,0,0,0,1,1,34,9.833333333333334,36,0,0,0,0,0,0,0,0
3823,向阳素描 沙英・寻 毕业篇,番剧,9.7,10.0,108,0,0,0,0,0,106,10.0,106,0,0,0,0,0,2,10.0,2
3825,向阳素描×SP,番剧,9.6,9.916666666666666,24,0,0,0,0,1,23,9.916666666666666,24,0,0,0,0,0,0,0,0
3827,飞跃巅峰! 剧场版,番剧,9.7,9.69811320754717,106,0,2,0,1,5,95,9.70873786407767,103,0,0,0,0,1,2,9.333333333333334,3
